year,month,week,day,building,floor,direction,area,count
2020,10,44,27,mbk,005_6th,entrance,006_7th,3558
2020,10,44,27,mbk,005_6th,entrance,lift_10,206
2020,10,44,27,mbk,005_6th,entrance,lift_11,188
2020,10,44,27,mbk,005_6th,entrance,lift_12,184
2020,10,44,27,mbk,005_6th,entrance,lift_13,161
2020,10,44,27,mbk,005_6th,entrance,lift_14,124
2020,10,44,27,mbk,005_6th,entrance,lift_15,243
2020,10,44,27,mbk,005_6th,entrance,lift_16,493
2020,10,44,27,mbk,005_6th,entrance,lift_17,529
2020,10,44,27,mbk,005_6th,entrance,lift_18,293
2020,10,44,27,mbk,005_6th,entrance,lift_19,303
2020,10,44,27,mbk,005_6th,entrance,parking,1631
2020,10,44,27,mbk,005_6th,exit,004_5th,5157
2020,10,44,27,mbk,005_6th,exit,006_7th,3322
2020,10,44,27,mbk,005_6th,exit,lift_10,192
2020,10,44,27,mbk,005_6th,exit,lift_11,134
2020,10,44,27,mbk,005_6th,exit,lift_12,123
2020,10,44,27,mbk,005_6th,exit,lift_13,140
2020,10,44,27,mbk,005_6th,exit,lift_14,162
2020,10,44,27,mbk,005_6th,exit,lift_15,299
2020,10,44,27,mbk,005_6th,exit,lift_16,477
2020,10,44,27,mbk,005_6th,exit,lift_17,516
2020,10,44,27,mbk,005_6th,exit,lift_18,283
2020,10,44,27,mbk,005_6th,exit,lift_19,294
2020,10,44,27,mbk,005_6th,exit,parking,1915
2020,10,44,27,mbk,006_7th,entrance,005_6th,3322
2020,10,44,27,mbk,006_7th,entrance,007_8th,1077
2020,10,44,27,mbk,006_7th,entrance,lift_10,246
2020,10,44,27,mbk,006_7th,entrance,lift_11,162
2020,10,44,27,mbk,006_7th,entrance,lift_12,208
2020,10,44,27,mbk,006_7th,entrance,lift_13,78
2020,10,44,27,mbk,006_7th,entrance,lift_14,80
2020,10,44,27,mbk,006_7th,entrance,lift_15,224
2020,10,44,27,mbk,006_7th,entrance,lift_16,209
2020,10,44,27,mbk,006_7th,entrance,lift_17,187
2020,10,44,27,mbk,006_7th,entrance,lift_18,134
2020,10,44,27,mbk,006_7th,entrance,lift_19,166
2020,10,44,27,mbk,006_7th,exit,005_6th,3558
2020,10,44,27,mbk,006_7th,exit,007_8th,594
2020,10,44,27,mbk,006_7th,exit,lift_10,207
2020,10,44,27,mbk,006_7th,exit,lift_11,181
2020,10,44,27,mbk,006_7th,exit,lift_12,197
2020,10,44,27,mbk,006_7th,exit,lift_13,110
2020,10,44,27,mbk,006_7th,exit,lift_14,107
2020,10,44,27,mbk,006_7th,exit,lift_15,208
2020,10,44,27,mbk,006_7th,exit,lift_16,194
2020,10,44,27,mbk,006_7th,exit,lift_17,189
2020,10,44,27,mbk,006_7th,exit,lift_18,168
2020,10,44,27,mbk,006_7th,exit,lift_19,155
2020,10,44,27,mbk,007_8th,entrance,006_7th,594
2020,10,44,27,mbk,007_8th,entrance,lift_10,116
2020,10,44,27,mbk,007_8th,entrance,lift_11,10
2020,10,44,27,mbk,007_8th,entrance,lift_12,0
2020,10,44,27,mbk,007_8th,entrance,lift_13,0
2020,10,44,27,mbk,007_8th,entrance,lift_14,0
2020,10,44,27,mbk,007_8th,entrance,lift_15,212
2020,10,44,27,mbk,007_8th,entrance,lift_17,58
2020,10,44,27,mbk,007_8th,entrance,lift_18,214
2020,10,44,27,mbk,007_8th,entrance,lift_19,178
2020,10,44,27,mbk,007_8th,exit,006_7th,1077
2020,10,44,27,mbk,007_8th,exit,lift_10,110
2020,10,44,27,mbk,007_8th,exit,lift_11,5
2020,10,44,27,mbk,007_8th,exit,lift_12,0
2020,10,44,27,mbk,007_8th,exit,lift_13,0
2020,10,44,27,mbk,007_8th,exit,lift_14,0
2020,10,44,27,mbk,007_8th,exit,lift_15,144
2020,10,44,27,mbk,007_8th,exit,lift_17,59
2020,10,44,27,mbk,007_8th,exit,lift_18,155
2020,10,44,27,mbk,007_8th,exit,lift_19,177
2020,10,44,27,mbk,008_m,entrance,lift_10,10
2020,10,44,27,mbk,008_m,entrance,lift_13,0
2020,10,44,27,mbk,008_m,entrance,lift_14,0
2020,10,44,27,mbk,008_m,entrance,lift_17,30
2020,10,44,27,mbk,008_m,entrance,lift_18,146
2020,10,44,27,mbk,008_m,entrance,lift_19,129
2020,10,44,27,mbk,008_m,exit,lift_10,12
2020,10,44,27,mbk,008_m,exit,lift_13,0
2020,10,44,27,mbk,008_m,exit,lift_14,0
2020,10,44,27,mbk,008_m,exit,lift_17,44
2020,10,44,27,mbk,008_m,exit,lift_18,152
2020,10,44,27,mbk,008_m,exit,lift_19,151
2020,10,44,27,tokyu,000_tokyu,entrance,000_g,927
2020,10,44,27,tokyu,000_tokyu,entrance,001_2nd,1492
2020,10,44,27,tokyu,000_tokyu,entrance,002_3rd,1089
2020,10,44,27,tokyu,000_tokyu,entrance,003_4th,1493
2020,10,44,27,tokyu,000_tokyu,entrance,004_5th,2228
2020,10,44,27,tokyu,000_tokyu,entrance,tokyu,2353
2020,10,44,27,tokyu,000_tokyu,exit,000_g,902
2020,10,44,27,tokyu,000_tokyu,exit,001_2nd,1513
2020,10,44,27,tokyu,000_tokyu,exit,002_3rd,910
2020,10,44,27,tokyu,000_tokyu,exit,003_4th,1686
2020,10,44,27,tokyu,000_tokyu,exit,004_5th,2175
2020,10,44,27,tokyu,000_tokyu,exit,tokyu,2375
2020,10,44,27,tower,000_tower,entrance,lift_tower_1,660
2020,10,44,27,tower,000_tower,entrance,lift_tower_2,577
2020,10,44,27,tower,000_tower,entrance,lift_tower_3,550
2020,10,44,27,tower,000_tower,entrance,lift_tower_4,271
2020,10,44,27,tower,000_tower,entrance,lift_tower_5,232
2020,10,44,27,tower,000_tower,exit,lift_tower_1,692
2020,10,44,27,tower,000_tower,exit,lift_tower_2,572
2020,10,44,27,tower,000_tower,exit,lift_tower_3,575
2020,10,44,27,tower,000_tower,exit,lift_tower_4,212
2020,10,44,27,tower,000_tower,exit,lift_tower_5,159
2020,10,44,28,alaart,001_alaart2nd,entrance,000_alaart1st,1719
2020,10,44,28,alaart,001_alaart2nd,entrance,002_alaart3rd,807
2020,10,44,28,alaart,001_alaart2nd,exit,000_alaart1st,1464
2020,10,44,28,alaart,001_alaart2nd,exit,002_alaart3rd,1632
2020,10,44,28,alaart,002_alaart3rd,entrance,001_alaart2nd,1632
2020,10,44,28,alaart,002_alaart3rd,entrance,alaart,1598
2020,10,44,28,alaart,002_alaart3rd,exit,001_alaart2nd,807
2020,10,44,28,alaart,002_alaart3rd,exit,alaart,1801
2020,10,44,28,mbk,000_g,entrance,000_tokyu,1103
2020,10,44,28,mbk,000_g,entrance,001_2nd,5092
2020,10,44,28,mbk,000_g,entrance,ground,3374
2020,10,44,28,mbk,000_g,entrance,hotel,777
2020,10,44,28,mbk,000_g,entrance,lift_10,418
2020,10,44,28,mbk,000_g,entrance,lift_11,445
2020,10,44,28,mbk,000_g,entrance,lift_12,552
2020,10,44,28,mbk,000_g,entrance,lift_13,236
2020,10,44,28,mbk,000_g,entrance,lift_14,229
2020,10,44,28,mbk,000_g,entrance,lift_15,328
2020,10,44,28,mbk,000_g,entrance,lift_16,279
2020,10,44,28,mbk,000_g,entrance,lift_17,516
2020,10,44,28,mbk,000_g,entrance,lift_18,443
2020,10,44,28,mbk,000_g,entrance,lift_19,304
2020,10,44,28,mbk,000_g,entrance,lift_tower_1,703
2020,10,44,28,mbk,000_g,entrance,lift_tower_2,182
2020,10,44,28,mbk,000_g,entrance,lift_tower_3,119
2020,10,44,28,mbk,000_g,entrance,lift_tower_4,251
2020,10,44,28,mbk,000_g,entrance,lift_tower_5,200
2020,10,44,28,mbk,000_g,entrance,parking,2473
2020,10,44,28,mbk,000_g,entrance,service,1151
2020,10,44,28,mbk,000_g,entrance,taxi,838
2020,10,44,28,mbk,000_g,entrance,tokyu,1092
2020,10,44,28,mbk,000_g,entrance,tower,266
2020,10,44,28,mbk,000_g,exit,000_tokyu,1090
2020,10,44,28,mbk,000_g,exit,001_2nd,4995
2020,10,44,28,mbk,000_g,exit,ground,2831
2020,10,44,28,mbk,000_g,exit,hotel,721
2020,10,44,28,mbk,000_g,exit,lift_10,500
2020,10,44,28,mbk,000_g,exit,lift_11,526
2020,10,44,28,mbk,000_g,exit,lift_12,521
2020,10,44,28,mbk,000_g,exit,lift_13,278
2020,10,44,28,mbk,000_g,exit,lift_14,347
2020,10,44,28,mbk,000_g,exit,lift_15,498
2020,10,44,28,mbk,000_g,exit,lift_16,408
2020,10,44,28,mbk,000_g,exit,lift_17,510
2020,10,44,28,mbk,000_g,exit,lift_18,383
2020,10,44,28,mbk,000_g,exit,lift_19,346
2020,10,44,28,mbk,000_g,exit,lift_tower_1,690
2020,10,44,28,mbk,000_g,exit,lift_tower_2,217
2020,10,44,28,mbk,000_g,exit,lift_tower_3,178
2020,10,44,28,mbk,000_g,exit,lift_tower_4,253
2020,10,44,28,mbk,000_g,exit,lift_tower_5,245
2020,10,44,28,mbk,000_g,exit,parking,2087
2020,10,44,28,mbk,000_g,exit,service,1112
2020,10,44,28,mbk,000_g,exit,taxi,843
2020,10,44,28,mbk,000_g,exit,tokyu,712
2020,10,44,28,mbk,000_g,exit,tower,187
2020,10,44,28,mbk,001_2nd,entrance,000_g,4995
2020,10,44,28,mbk,001_2nd,entrance,000_tokyu,1669
2020,10,44,28,mbk,001_2nd,entrance,002_3rd,6122
2020,10,44,28,mbk,001_2nd,entrance,alaart,3813
2020,10,44,28,mbk,001_2nd,entrance,bts,3176
2020,10,44,28,mbk,001_2nd,entrance,hotel,96
2020,10,44,28,mbk,001_2nd,entrance,lift_10,221
2020,10,44,28,mbk,001_2nd,entrance,lift_11,287
2020,10,44,28,mbk,001_2nd,entrance,lift_12,260
2020,10,44,28,mbk,001_2nd,entrance,lift_13,213
2020,10,44,28,mbk,001_2nd,entrance,lift_14,234
2020,10,44,28,mbk,001_2nd,entrance,lift_15,559
2020,10,44,28,mbk,001_2nd,entrance,lift_16,550
2020,10,44,28,mbk,001_2nd,entrance,lift_17,315
2020,10,44,28,mbk,001_2nd,entrance,lift_18,327
2020,10,44,28,mbk,001_2nd,entrance,lift_19,244
2020,10,44,28,mbk,001_2nd,entrance,lift_tower_1,0
2020,10,44,28,mbk,001_2nd,entrance,lift_tower_2,168
2020,10,44,28,mbk,001_2nd,entrance,lift_tower_3,354
2020,10,44,28,mbk,001_2nd,entrance,lift_tower_4,11
2020,10,44,28,mbk,001_2nd,entrance,lift_tower_5,0
2020,10,44,28,mbk,001_2nd,entrance,parking,4469
2020,10,44,28,mbk,001_2nd,entrance,tokyu,1624
2020,10,44,28,mbk,001_2nd,exit,000_g,5092
2020,10,44,28,mbk,001_2nd,exit,000_tokyu,1597
2020,10,44,28,mbk,001_2nd,exit,002_3rd,6586
2020,10,44,28,mbk,001_2nd,exit,alaart,2790
2020,10,44,28,mbk,001_2nd,exit,bts,3816
2020,10,44,28,mbk,001_2nd,exit,hotel,79
2020,10,44,28,mbk,001_2nd,exit,lift_10,229
2020,10,44,28,mbk,001_2nd,exit,lift_11,208
2020,10,44,28,mbk,001_2nd,exit,lift_12,221
2020,10,44,28,mbk,001_2nd,exit,lift_13,150
2020,10,44,28,mbk,001_2nd,exit,lift_14,148
2020,10,44,28,mbk,001_2nd,exit,lift_15,637
2020,10,44,28,mbk,001_2nd,exit,lift_16,583
2020,10,44,28,mbk,001_2nd,exit,lift_17,280
2020,10,44,28,mbk,001_2nd,exit,lift_18,301
2020,10,44,28,mbk,001_2nd,exit,lift_19,246
2020,10,44,28,mbk,001_2nd,exit,lift_tower_1,0
2020,10,44,28,mbk,001_2nd,exit,lift_tower_2,178
2020,10,44,28,mbk,001_2nd,exit,lift_tower_3,269
2020,10,44,28,mbk,001_2nd,exit,lift_tower_4,13
2020,10,44,28,mbk,001_2nd,exit,lift_tower_5,0
2020,10,44,28,mbk,001_2nd,exit,parking,4333
2020,10,44,28,mbk,001_2nd,exit,tokyu,1904
2020,10,44,28,mbk,002_3rd,entrance,000_tokyu,1024
2020,10,44,28,mbk,002_3rd,entrance,001_2nd,6586
2020,10,44,28,mbk,002_3rd,entrance,003_4th,7396
2020,10,44,28,mbk,002_3rd,entrance,bts,2547
2020,10,44,28,mbk,002_3rd,entrance,chula,1774
2020,10,44,28,mbk,002_3rd,entrance,lift_10,139
2020,10,44,28,mbk,002_3rd,entrance,lift_11,177
2020,10,44,28,mbk,002_3rd,entrance,lift_12,146
2020,10,44,28,mbk,002_3rd,entrance,lift_13,110
2020,10,44,28,mbk,002_3rd,entrance,lift_14,121
2020,10,44,28,mbk,002_3rd,entrance,lift_15,186
2020,10,44,28,mbk,002_3rd,entrance,lift_16,182
2020,10,44,28,mbk,002_3rd,entrance,lift_17,113
2020,10,44,28,mbk,002_3rd,entrance,lift_18,164
2020,10,44,28,mbk,002_3rd,entrance,lift_19,107
2020,10,44,28,mbk,002_3rd,entrance,parking,1667
2020,10,44,28,mbk,002_3rd,exit,000_tokyu,1243
2020,10,44,28,mbk,002_3rd,exit,001_2nd,6122
2020,10,44,28,mbk,002_3rd,exit,003_4th,7550
2020,10,44,28,mbk,002_3rd,exit,bts,2952
2020,10,44,28,mbk,002_3rd,exit,chula,1687
2020,10,44,28,mbk,002_3rd,exit,lift_10,156
2020,10,44,28,mbk,002_3rd,exit,lift_11,207
2020,10,44,28,mbk,002_3rd,exit,lift_12,192
2020,10,44,28,mbk,002_3rd,exit,lift_13,107
2020,10,44,28,mbk,002_3rd,exit,lift_14,123
2020,10,44,28,mbk,002_3rd,exit,lift_15,239
2020,10,44,28,mbk,002_3rd,exit,lift_16,180
2020,10,44,28,mbk,002_3rd,exit,lift_17,146
2020,10,44,28,mbk,002_3rd,exit,lift_18,162
2020,10,44,28,mbk,002_3rd,exit,lift_19,121
2020,10,44,28,mbk,002_3rd,exit,parking,1985
2020,10,44,28,mbk,003_4th,entrance,000_tokyu,1807
2020,10,44,28,mbk,003_4th,entrance,002_3rd,7550
2020,10,44,28,mbk,003_4th,entrance,004_5th,5080
2020,10,44,28,mbk,003_4th,entrance,lift_10,565
2020,10,44,28,mbk,003_4th,entrance,lift_11,357
2020,10,44,28,mbk,003_4th,entrance,lift_12,311
2020,10,44,28,mbk,003_4th,entrance,lift_13,136
2020,10,44,28,mbk,003_4th,entrance,lift_14,198
2020,10,44,28,mbk,003_4th,entrance,lift_15,293
2020,10,44,28,mbk,003_4th,entrance,lift_16,271
2020,10,44,28,mbk,003_4th,entrance,lift_17,165
2020,10,44,28,mbk,003_4th,entrance,lift_18,203
2020,10,44,28,mbk,003_4th,entrance,lift_19,151
2020,10,44,28,mbk,003_4th,entrance,parking,1725
2020,10,44,28,mbk,003_4th,exit,000_tokyu,1615
2020,10,44,28,mbk,003_4th,exit,002_3rd,7396
2020,10,44,28,mbk,003_4th,exit,004_5th,4386
2020,10,44,28,mbk,003_4th,exit,lift_10,718
2020,10,44,28,mbk,003_4th,exit,lift_11,408
2020,10,44,28,mbk,003_4th,exit,lift_12,390
2020,10,44,28,mbk,003_4th,exit,lift_13,123
2020,10,44,28,mbk,003_4th,exit,lift_14,155
2020,10,44,28,mbk,003_4th,exit,lift_15,211
2020,10,44,28,mbk,003_4th,exit,lift_16,226
2020,10,44,28,mbk,003_4th,exit,lift_17,219
2020,10,44,28,mbk,003_4th,exit,lift_18,275
2020,10,44,28,mbk,003_4th,exit,lift_19,162
2020,10,44,28,mbk,003_4th,exit,parking,2108
2020,10,44,28,mbk,004_5th,entrance,000_tokyu,2466
2020,10,44,28,mbk,004_5th,entrance,003_4th,4386
2020,10,44,28,mbk,004_5th,entrance,005_6th,6459
2020,10,44,28,mbk,004_5th,entrance,lift_10,178
2020,10,44,28,mbk,004_5th,entrance,lift_11,167
2020,10,44,28,mbk,004_5th,entrance,lift_12,121
2020,10,44,28,mbk,004_5th,entrance,lift_13,114
2020,10,44,28,mbk,004_5th,entrance,lift_14,106
2020,10,44,28,mbk,004_5th,entrance,lift_15,257
2020,10,44,28,mbk,004_5th,entrance,lift_16,200
2020,10,44,28,mbk,004_5th,entrance,lift_17,163
2020,10,44,28,mbk,004_5th,entrance,lift_18,111
2020,10,44,28,mbk,004_5th,entrance,lift_19,117
2020,10,44,28,mbk,004_5th,entrance,lift_tower_1,15
2020,10,44,28,mbk,004_5th,entrance,lift_tower_2,193
2020,10,44,28,mbk,004_5th,entrance,lift_tower_3,97
2020,10,44,28,mbk,004_5th,entrance,lift_tower_4,26
2020,10,44,28,mbk,004_5th,entrance,lift_tower_5,0
2020,10,44,28,mbk,004_5th,entrance,parking,1081
2020,10,44,28,mbk,004_5th,exit,000_tokyu,2535
2020,10,44,28,mbk,004_5th,exit,003_4th,5080
2020,10,44,28,mbk,004_5th,exit,005_6th,5860
2020,10,44,28,mbk,004_5th,exit,lift_10,180
2020,10,44,28,mbk,004_5th,exit,lift_11,155
2020,10,44,28,mbk,004_5th,exit,lift_12,139
2020,10,44,28,mbk,004_5th,exit,lift_13,98
2020,10,44,28,mbk,004_5th,exit,lift_14,75
2020,10,44,28,mbk,004_5th,exit,lift_15,152
2020,10,44,28,mbk,004_5th,exit,lift_16,175
2020,10,44,28,mbk,004_5th,exit,lift_17,120
2020,10,44,28,mbk,004_5th,exit,lift_18,102
2020,10,44,28,mbk,004_5th,exit,lift_19,95
2020,10,44,28,mbk,004_5th,exit,lift_tower_1,14
2020,10,44,28,mbk,004_5th,exit,lift_tower_2,149
2020,10,44,28,mbk,004_5th,exit,lift_tower_3,125
2020,10,44,28,mbk,004_5th,exit,lift_tower_4,29
2020,10,44,28,mbk,004_5th,exit,lift_tower_5,0
2020,10,44,28,mbk,004_5th,exit,parking,1334
2020,10,44,28,mbk,005_6th,entrance,004_5th,5860
2020,10,44,28,mbk,005_6th,entrance,006_7th,4104
2020,10,44,28,mbk,005_6th,entrance,lift_10,307
2020,10,44,28,mbk,005_6th,entrance,lift_11,213
2020,10,44,28,mbk,005_6th,entrance,lift_12,218
2020,10,44,28,mbk,005_6th,entrance,lift_13,170
2020,10,44,28,mbk,005_6th,entrance,lift_14,187
2020,10,44,28,mbk,005_6th,entrance,lift_15,307
2020,10,44,28,mbk,005_6th,entrance,lift_16,514
2020,10,44,28,mbk,005_6th,entrance,lift_17,402
2020,10,44,28,mbk,005_6th,entrance,lift_18,305
2020,10,44,28,mbk,005_6th,entrance,lift_19,277
2020,10,44,28,mbk,005_6th,entrance,parking,1725
2020,10,44,28,mbk,005_6th,exit,004_5th,6459
2020,10,44,28,mbk,005_6th,exit,006_7th,3974
2020,10,44,28,mbk,005_6th,exit,lift_10,298
2020,10,44,28,mbk,005_6th,exit,lift_11,190
2020,10,44,28,mbk,005_6th,exit,lift_12,181
2020,10,44,28,mbk,005_6th,exit,lift_13,205
2020,10,44,28,mbk,005_6th,exit,lift_14,183
2020,10,44,28,mbk,005_6th,exit,lift_15,273
2020,10,44,28,mbk,005_6th,exit,lift_16,508
2020,10,44,28,mbk,005_6th,exit,lift_17,377
2020,10,44,28,mbk,005_6th,exit,lift_18,292
2020,10,44,28,mbk,005_6th,exit,lift_19,246
2020,10,44,28,mbk,005_6th,exit,parking,2042
2020,10,44,28,mbk,006_7th,entrance,005_6th,3974
2020,10,44,28,mbk,006_7th,entrance,007_8th,981
2020,10,44,28,mbk,006_7th,entrance,lift_10,201
2020,10,44,28,mbk,006_7th,entrance,lift_11,213
2020,10,44,28,mbk,006_7th,entrance,lift_12,238
2020,10,44,28,mbk,006_7th,entrance,lift_13,81
2020,10,44,28,mbk,006_7th,entrance,lift_14,101
2020,10,44,28,mbk,006_7th,entrance,lift_15,242
2020,10,44,28,mbk,006_7th,entrance,lift_16,250
2020,10,44,28,mbk,006_7th,entrance,lift_17,173
2020,10,44,28,mbk,006_7th,entrance,lift_18,167
2020,10,44,28,mbk,006_7th,entrance,lift_19,120
2020,10,44,28,mbk,006_7th,exit,005_6th,4104
2020,10,44,28,mbk,006_7th,exit,007_8th,532
2020,10,44,28,mbk,006_7th,exit,lift_10,210
2020,10,44,28,mbk,006_7th,exit,lift_11,188
2020,10,44,28,mbk,006_7th,exit,lift_12,202
2020,10,44,28,mbk,006_7th,exit,lift_13,112
2020,10,44,28,mbk,006_7th,exit,lift_14,138
2020,10,44,28,mbk,006_7th,exit,lift_15,282
2020,10,44,28,mbk,006_7th,exit,lift_16,185
2020,10,44,28,mbk,006_7th,exit,lift_17,175
2020,10,44,28,mbk,006_7th,exit,lift_18,192
2020,10,44,28,mbk,006_7th,exit,lift_19,128
2020,10,44,28,mbk,007_8th,entrance,006_7th,532
2020,10,44,28,mbk,007_8th,entrance,lift_10,141
2020,10,44,28,mbk,007_8th,entrance,lift_11,12
2020,10,44,28,mbk,007_8th,entrance,lift_12,0
2020,10,44,28,mbk,007_8th,entrance,lift_14,0
2020,10,44,28,mbk,007_8th,entrance,lift_15,221
2020,10,44,28,mbk,007_8th,entrance,lift_16,2
2020,10,44,28,mbk,007_8th,entrance,lift_17,122
2020,10,44,28,mbk,007_8th,entrance,lift_18,196
2020,10,44,28,mbk,007_8th,entrance,lift_19,166
2020,10,44,28,mbk,007_8th,exit,006_7th,981
2020,10,44,28,mbk,007_8th,exit,lift_10,129
2020,10,44,28,mbk,007_8th,exit,lift_11,2
2020,10,44,28,mbk,007_8th,exit,lift_12,0
2020,10,44,28,mbk,007_8th,exit,lift_14,0
2020,10,44,28,mbk,007_8th,exit,lift_15,140
2020,10,44,28,mbk,007_8th,exit,lift_16,0
2020,10,44,28,mbk,007_8th,exit,lift_17,135
2020,10,44,28,mbk,007_8th,exit,lift_18,166
2020,10,44,28,mbk,007_8th,exit,lift_19,165
2020,10,44,28,mbk,008_m,entrance,lift_10,14
2020,10,44,28,mbk,008_m,entrance,lift_14,0
2020,10,44,28,mbk,008_m,entrance,lift_17,104
2020,10,44,28,mbk,008_m,entrance,lift_18,122
2020,10,44,28,mbk,008_m,entrance,lift_19,122
2020,10,44,28,mbk,008_m,exit,lift_10,10
2020,10,44,28,mbk,008_m,exit,lift_14,0
2020,10,44,28,mbk,008_m,exit,lift_17,129
2020,10,44,28,mbk,008_m,exit,lift_18,162
2020,10,44,28,mbk,008_m,exit,lift_19,104
2020,10,44,28,tokyu,000_tokyu,entrance,000_g,1090
2020,10,44,28,tokyu,000_tokyu,entrance,001_2nd,1597
2020,10,44,28,tokyu,000_tokyu,entrance,002_3rd,1243
2020,10,44,28,tokyu,000_tokyu,entrance,003_4th,1615
2020,10,44,28,tokyu,000_tokyu,entrance,004_5th,2535
2020,10,44,28,tokyu,000_tokyu,entrance,tokyu,2716
2020,10,44,28,tokyu,000_tokyu,exit,000_g,1103
2020,10,44,28,tokyu,000_tokyu,exit,001_2nd,1669
2020,10,44,28,tokyu,000_tokyu,exit,002_3rd,1024
2020,10,44,28,tokyu,000_tokyu,exit,003_4th,1807
2020,10,44,28,tokyu,000_tokyu,exit,004_5th,2466
2020,10,44,28,tokyu,000_tokyu,exit,tokyu,2616
2020,10,44,28,tower,000_tower,entrance,lift_tower_1,704
2020,10,44,28,tower,000_tower,entrance,lift_tower_2,544
2020,10,44,28,tower,000_tower,entrance,lift_tower_3,572
2020,10,44,28,tower,000_tower,entrance,lift_tower_4,295
2020,10,44,28,tower,000_tower,entrance,lift_tower_5,245
2020,10,44,28,tower,000_tower,exit,lift_tower_1,718
2020,10,44,28,tower,000_tower,exit,lift_tower_2,543
2020,10,44,28,tower,000_tower,exit,lift_tower_3,570
2020,10,44,28,tower,000_tower,exit,lift_tower_4,288
2020,10,44,28,tower,000_tower,exit,lift_tower_5,200
2020,10,44,29,alaart,001_alaart2nd,entrance,000_alaart1st,1541
2020,10,44,29,alaart,001_alaart2nd,entrance,002_alaart3rd,714
2020,10,44,29,alaart,001_alaart2nd,exit,000_alaart1st,1298
2020,10,44,29,alaart,001_alaart2nd,exit,002_alaart3rd,1464
2020,10,44,29,alaart,002_alaart3rd,entrance,001_alaart2nd,1464
2020,10,44,29,alaart,002_alaart3rd,entrance,alaart,1407
2020,10,44,29,alaart,002_alaart3rd,exit,001_alaart2nd,714
2020,10,44,29,alaart,002_alaart3rd,exit,alaart,1645
2020,10,44,29,mbk,000_g,entrance,000_tokyu,1048
2020,10,44,29,mbk,000_g,entrance,001_2nd,4731
2020,10,44,29,mbk,000_g,entrance,ground,3436
2020,10,44,29,mbk,000_g,entrance,hotel,703
2020,10,44,29,mbk,000_g,entrance,lift_10,365
2020,10,44,29,mbk,000_g,entrance,lift_11,392
2020,10,44,29,mbk,000_g,entrance,lift_12,435
2020,10,44,29,mbk,000_g,entrance,lift_13,191
2020,10,44,29,mbk,000_g,entrance,lift_14,265
2020,10,44,29,mbk,000_g,entrance,lift_15,296
2020,10,44,29,mbk,000_g,entrance,lift_16,296
2020,10,44,29,mbk,000_g,entrance,lift_17,438
2020,10,44,29,mbk,000_g,entrance,lift_18,328
2020,10,44,29,mbk,000_g,entrance,lift_19,430
2020,10,44,29,mbk,000_g,entrance,lift_tower_1,819
2020,10,44,29,mbk,000_g,entrance,lift_tower_2,170
2020,10,44,29,mbk,000_g,entrance,lift_tower_3,159
2020,10,44,29,mbk,000_g,entrance,lift_tower_4,243
2020,10,44,29,mbk,000_g,entrance,lift_tower_5,157
2020,10,44,29,mbk,000_g,entrance,parking,2416
2020,10,44,29,mbk,000_g,entrance,service,909
2020,10,44,29,mbk,000_g,entrance,taxi,802
2020,10,44,29,mbk,000_g,entrance,tokyu,955
2020,10,44,29,mbk,000_g,entrance,tower,274
2020,10,44,29,mbk,000_g,exit,000_tokyu,1021
2020,10,44,29,mbk,000_g,exit,001_2nd,4615
2020,10,44,29,mbk,000_g,exit,ground,2761
2020,10,44,29,mbk,000_g,exit,hotel,626
2020,10,44,29,mbk,000_g,exit,lift_10,492
2020,10,44,29,mbk,000_g,exit,lift_11,439
2020,10,44,29,mbk,000_g,exit,lift_12,447
2020,10,44,29,mbk,000_g,exit,lift_13,325
2020,10,44,29,mbk,000_g,exit,lift_14,282
2020,10,44,29,mbk,000_g,exit,lift_15,422
2020,10,44,29,mbk,000_g,exit,lift_16,418
2020,10,44,29,mbk,000_g,exit,lift_17,458
2020,10,44,29,mbk,000_g,exit,lift_18,263
2020,10,44,29,mbk,000_g,exit,lift_19,452
2020,10,44,29,mbk,000_g,exit,lift_tower_1,777
2020,10,44,29,mbk,000_g,exit,lift_tower_2,187
2020,10,44,29,mbk,000_g,exit,lift_tower_3,186
2020,10,44,29,mbk,000_g,exit,lift_tower_4,278
2020,10,44,29,mbk,000_g,exit,lift_tower_5,213
2020,10,44,29,mbk,000_g,exit,parking,2030
2020,10,44,29,mbk,000_g,exit,service,845
2020,10,44,29,mbk,000_g,exit,taxi,813
2020,10,44,29,mbk,000_g,exit,tokyu,642
2020,10,44,29,mbk,000_g,exit,tower,183
2020,10,44,29,mbk,001_2nd,entrance,000_g,4615
2020,10,44,29,mbk,001_2nd,entrance,000_tokyu,1976
2020,10,44,29,mbk,001_2nd,entrance,002_3rd,5333
2020,10,44,29,mbk,001_2nd,entrance,alaart,3679
2020,10,44,29,mbk,001_2nd,entrance,bts,3214
2020,10,44,29,mbk,001_2nd,entrance,hotel,55
2020,10,44,29,mbk,001_2nd,entrance,lift_10,198
2020,10,44,29,mbk,001_2nd,entrance,lift_11,248
2020,10,44,29,mbk,001_2nd,entrance,lift_12,206
2020,10,44,29,mbk,001_2nd,entrance,lift_13,183
2020,10,44,29,mbk,001_2nd,entrance,lift_14,209
2020,10,44,29,mbk,001_2nd,entrance,lift_15,529
2020,10,44,29,mbk,001_2nd,entrance,lift_16,495
2020,10,44,29,mbk,001_2nd,entrance,lift_17,324
2020,10,44,29,mbk,001_2nd,entrance,lift_18,236
2020,10,44,29,mbk,001_2nd,entrance,lift_19,339
