year,month,week,day,building,floor,zone,hour,entrance,exit,accumulate
2020,10,44,28,mbk,000_g,gc,14,1019,1034,344
2020,10,44,28,mbk,000_g,gc,15,1075,1055,364
2020,10,44,28,mbk,000_g,gc,16,963,945,382
2020,10,44,28,mbk,000_g,gc,17,1001,988,395
2020,10,44,28,mbk,000_g,gc,18,985,1006,374
2020,10,44,28,mbk,000_g,gc,19,805,956,223
2020,10,44,28,mbk,000_g,gc,20,522,604,141
2020,10,44,28,mbk,000_g,gc,21,276,392,25
2020,10,44,28,mbk,003_4th,4d,9,77,33,67
2020,10,44,28,mbk,003_4th,4d,10,424,364,127
2020,10,44,28,mbk,003_4th,4d,11,699,649,177
2020,10,44,28,mbk,003_4th,4d,12,900,924,153
2020,10,44,28,mbk,003_4th,4d,13,812,847,118
2020,10,44,28,mbk,003_4th,4d,14,782,802,98
2020,10,44,28,mbk,003_4th,4d,15,721,787,32
2020,10,44,28,mbk,003_4th,4d,16,792,868,-44
2020,10,44,28,mbk,003_4th,4d,17,774,851,-121
2020,10,44,28,mbk,003_4th,4d,18,736,782,-167
2020,10,44,28,mbk,003_4th,4d,19,562,637,-242
2020,10,44,28,mbk,003_4th,4d,20,348,446,-340
2020,10,44,28,mbk,003_4th,4d,21,86,134,-388
2020,10,44,28,mbk,003_4th,4d,8,34,11,23
2020,10,44,28,mbk,003_4th,4a,8,12,2,10
2020,10,44,28,mbk,003_4th,4a,9,33,28,15
2020,10,44,28,mbk,003_4th,4a,10,425,275,165
2020,10,44,28,mbk,003_4th,4a,11,663,530,298
2020,10,44,28,mbk,003_4th,4a,12,975,897,376
2020,10,44,28,mbk,003_4th,4a,13,955,924,407
2020,10,44,28,mbk,003_4th,4a,14,803,787,423
2020,10,44,28,mbk,003_4th,4a,15,863,826,460
2020,10,44,28,mbk,003_4th,4a,16,918,881,497
2020,10,44,28,mbk,003_4th,4a,17,905,885,517
2020,10,44,28,mbk,003_4th,4a,18,950,951,516
2020,10,44,28,mbk,003_4th,4a,19,705,761,460
2020,10,44,28,mbk,003_4th,4a,20,331,544,247
2020,10,44,28,mbk,003_4th,4a,21,36,84,199
2020,10,44,28,mbk,003_4th,4b,8,40,21,19
2020,10,44,28,mbk,003_4th,4b,9,136,94,61
2020,10,44,28,mbk,003_4th,4b,10,827,720,168
2020,10,44,28,mbk,003_4th,4b,11,1257,1214,211
2020,10,44,28,mbk,003_4th,4b,12,1878,1804,285
2020,10,44,28,mbk,003_4th,4b,13,1855,1851,289
2020,10,44,28,mbk,003_4th,4b,14,1695,1761,223
2020,10,44,28,mbk,003_4th,4b,15,1871,1820,274
2020,10,44,28,mbk,003_4th,4b,16,1745,1790,229
2020,10,44,28,mbk,003_4th,4b,17,1860,1843,246
2020,10,44,28,mbk,003_4th,4b,18,1858,1937,167
2020,10,44,28,mbk,003_4th,4b,19,1516,1594,89
2020,10,44,28,mbk,003_4th,4b,20,1089,1103,75
2020,10,44,28,mbk,003_4th,4b,21,222,228,69
2020,10,44,28,mbk,003_4th,4c,8,18,36,-18
2020,10,44,28,mbk,003_4th,4c,9,98,107,-27
2020,10,44,28,mbk,003_4th,4c,10,852,640,185
2020,10,44,28,mbk,003_4th,4c,11,1360,1181,364
2020,10,44,28,mbk,003_4th,4c,12,1652,1581,435
2020,10,44,28,mbk,003_4th,4c,13,1602,1558,479
2020,10,44,28,mbk,003_4th,4c,14,1623,1517,585
2020,10,44,28,mbk,003_4th,4c,15,1600,1554,631
2020,10,44,28,mbk,003_4th,4c,16,1648,1529,750
2020,10,44,28,mbk,003_4th,4c,17,1657,1607,800
2020,10,44,28,mbk,003_4th,4c,18,1669,1586,883
2020,10,44,28,mbk,003_4th,4c,19,1313,1359,837
2020,10,44,28,mbk,003_4th,4c,20,825,1076,586
2020,10,44,28,mbk,003_4th,4c,21,219,265,540
2020,10,44,28,mbk,002_3rd,3c,9,84,72,16
2020,10,44,28,mbk,002_3rd,3c,10,416,368,64
2020,10,44,28,mbk,002_3rd,3c,11,565,580,49
2020,10,44,28,mbk,002_3rd,3c,12,773,780,42
2020,10,44,28,mbk,002_3rd,3c,13,790,820,12
2020,10,44,28,mbk,002_3rd,3c,14,923,906,29
2020,10,44,28,mbk,002_3rd,3c,15,913,931,11
2020,10,44,28,mbk,002_3rd,3c,16,808,829,-10
2020,10,44,28,mbk,002_3rd,3c,17,877,907,-40
2020,10,44,28,mbk,002_3rd,3c,18,892,931,-79
2020,10,44,28,mbk,002_3rd,3c,19,820,915,-174
2020,10,44,28,mbk,002_3rd,3c,20,487,522,-209
2020,10,44,28,mbk,002_3rd,3c,21,134,147,-222
2020,10,44,28,mbk,002_3rd,3c,8,20,16,4
2020,10,44,28,mbk,002_3rd,3b,8,26,27,-1
2020,10,44,28,mbk,002_3rd,3b,9,121,159,-39
2020,10,44,28,mbk,002_3rd,3b,10,894,744,111
2020,10,44,28,mbk,002_3rd,3b,11,919,1650,-620
2020,10,44,28,mbk,002_3rd,3b,12,1443,1727,-904
2020,10,44,28,mbk,002_3rd,3b,13,1899,1480,-485
2020,10,44,28,mbk,002_3rd,3b,14,1445,1538,-578
2020,10,44,28,mbk,002_3rd,3b,15,1544,1537,-571
2020,10,44,28,mbk,002_3rd,3b,16,1488,1321,-404
2020,10,44,28,mbk,002_3rd,3b,17,1535,1602,-471
2020,10,44,28,mbk,002_3rd,3b,18,1511,1536,-496
2020,10,44,28,mbk,002_3rd,3b,19,1292,1189,-393
2020,10,44,28,mbk,002_3rd,3b,20,718,730,-405
2020,10,44,28,mbk,002_3rd,3b,21,177,86,-314
2020,10,44,28,mbk,002_3rd,3a,8,11,8,3
2020,10,44,28,mbk,002_3rd,3a,9,36,18,21
2020,10,44,28,mbk,002_3rd,3a,10,418,378,61
2020,10,44,28,mbk,002_3rd,3a,11,601,546,116
2020,10,44,28,mbk,002_3rd,3a,12,1014,1010,120
2020,10,44,28,mbk,002_3rd,3a,13,852,981,-9
2020,10,44,28,mbk,002_3rd,3a,14,725,729,-13
2020,10,44,28,mbk,002_3rd,3a,15,858,880,-35
2020,10,44,28,mbk,002_3rd,3a,16,917,921,-39
2020,10,44,28,mbk,002_3rd,3a,17,947,962,-54
2020,10,44,28,mbk,002_3rd,3a,18,994,1009,-69
2020,10,44,28,mbk,002_3rd,3a,19,813,888,-144
2020,10,44,28,mbk,002_3rd,3a,20,580,615,-179
2020,10,44,28,mbk,002_3rd,3a,21,32,58,-205
2020,10,44,28,mbk,002_3rd,3d,8,14,16,-2
2020,10,44,28,mbk,002_3rd,3d,9,61,51,8
2020,10,44,28,mbk,002_3rd,3d,10,444,379,73
2020,10,44,28,mbk,002_3rd,3d,11,641,594,120
2020,10,44,28,mbk,002_3rd,3d,12,1026,1003,143
2020,10,44,28,mbk,002_3rd,3d,13,931,937,137
2020,10,44,28,mbk,002_3rd,3d,14,907,887,157
2020,10,44,28,mbk,002_3rd,3d,15,932,928,161
2020,10,44,28,mbk,002_3rd,3d,16,958,953,166
2020,10,44,28,mbk,002_3rd,3d,17,971,955,182
2020,10,44,28,mbk,002_3rd,3d,18,1036,1048,170
2020,10,44,28,mbk,002_3rd,3d,19,857,950,77
2020,10,44,28,mbk,002_3rd,3d,20,449,517,9
2020,10,44,28,mbk,002_3rd,3d,21,58,59,8
2020,10,44,28,mbk,001_2nd,2b,8,539,336,203
2020,10,44,28,mbk,001_2nd,2b,9,598,318,483
2020,10,44,28,mbk,001_2nd,2b,10,1197,1081,599
2020,10,44,28,mbk,001_2nd,2b,11,1893,1027,1465
2020,10,44,28,mbk,001_2nd,2b,12,1925,1613,1777
2020,10,44,28,mbk,001_2nd,2b,13,1793,2119,1451
2020,10,44,28,mbk,001_2nd,2b,14,1718,1582,1587
2020,10,44,28,mbk,001_2nd,2b,15,1645,1663,1569
2020,10,44,28,mbk,001_2nd,2b,16,1509,1578,1500
2020,10,44,28,mbk,001_2nd,2b,17,2034,1718,1816
2020,10,44,28,mbk,001_2nd,2b,18,2140,1995,1961
2020,10,44,28,mbk,001_2nd,2b,19,1244,1579,1626
2020,10,44,28,mbk,001_2nd,2b,20,795,1177,1244
2020,10,44,28,mbk,001_2nd,2b,21,170,401,1013
2020,10,44,28,mbk,001_2nd,2a,8,596,375,221
2020,10,44,28,mbk,001_2nd,2a,9,584,397,408
2020,10,44,28,mbk,001_2nd,2a,10,636,638,406
2020,10,44,28,mbk,001_2nd,2a,11,558,569,395
2020,10,44,28,mbk,001_2nd,2a,12,805,915,285
2020,10,44,28,mbk,001_2nd,2a,13,975,824,436
2020,10,44,28,mbk,001_2nd,2a,14,698,735,399
2020,10,44,28,mbk,001_2nd,2a,15,765,815,349
2020,10,44,28,mbk,001_2nd,2a,16,861,815,395
2020,10,44,28,mbk,001_2nd,2a,17,1038,1243,190
2020,10,44,28,mbk,001_2nd,2a,18,1153,1409,-66
2020,10,44,28,mbk,001_2nd,2a,19,891,1020,-195
2020,10,44,28,mbk,001_2nd,2a,20,615,678,-258
2020,10,44,28,mbk,001_2nd,2a,21,159,193,-292
2020,10,44,28,mbk,001_2nd,2c,8,293,318,-25
2020,10,44,28,mbk,001_2nd,2c,9,340,337,-22
2020,10,44,28,mbk,001_2nd,2c,10,885,926,-63
2020,10,44,28,mbk,001_2nd,2c,11,972,1024,-115
2020,10,44,28,mbk,001_2nd,2c,12,1464,1399,-50
2020,10,44,28,mbk,001_2nd,2c,13,1237,1298,-111
2020,10,44,28,mbk,001_2nd,2c,14,1381,1366,-96
2020,10,44,28,mbk,001_2nd,2c,15,1347,1401,-150
2020,10,44,28,mbk,001_2nd,2c,16,1370,1460,-240
2020,10,44,28,mbk,001_2nd,2c,17,1382,1489,-347
2020,10,44,28,mbk,001_2nd,2c,18,1465,1559,-441
2020,10,44,28,mbk,001_2nd,2c,19,1127,1219,-533
2020,10,44,28,mbk,001_2nd,2c,20,789,771,-515
2020,10,44,28,mbk,001_2nd,2c,21,335,291,-471
2020,10,44,28,mbk,001_2nd,2d,9,42,23,24
2020,10,44,28,mbk,001_2nd,2d,10,303,286,41
2020,10,44,28,mbk,001_2nd,2d,11,292,307,26
2020,10,44,28,mbk,001_2nd,2d,12,444,405,65
2020,10,44,28,mbk,001_2nd,2d,13,365,364,66
2020,10,44,28,mbk,001_2nd,2d,14,445,449,62
2020,10,44,28,mbk,001_2nd,2d,15,377,384,55
2020,10,44,28,mbk,001_2nd,2d,16,472,466,61
2020,10,44,28,mbk,001_2nd,2d,17,471,470,62
2020,10,44,28,mbk,001_2nd,2d,18,469,470,61
2020,10,44,28,mbk,001_2nd,2d,19,397,393,65
2020,10,44,28,mbk,001_2nd,2d,20,331,323,73
2020,10,44,28,mbk,001_2nd,2d,21,43,40,76
2020,10,44,28,mbk,001_2nd,2d,8,19,14,5
2020,10,44,28,mbk,001_2nd,2d,22,0,0,76
2020,10,44,28,mbk,006_7th,7z,8,79,30,49
2020,10,44,28,mbk,006_7th,7z,9,144,77,116
2020,10,44,28,mbk,006_7th,7z,10,314,194,236
2020,10,44,28,mbk,006_7th,7z,11,430,256,410
2020,10,44,28,mbk,006_7th,7z,12,1075,788,697
2020,10,44,28,mbk,006_7th,7z,13,717,836,578
2020,10,44,28,mbk,006_7th,7z,14,650,609,619
2020,10,44,28,mbk,006_7th,7z,15,587,538,668
2020,10,44,28,mbk,006_7th,7z,16,589,556,701
2020,10,44,28,mbk,006_7th,7z,17,669,631,739
2020,10,44,28,mbk,006_7th,7z,18,695,608,826
2020,10,44,28,mbk,006_7th,7z,19,569,600,795
2020,10,44,28,mbk,006_7th,7z,20,165,472,488
2020,10,44,28,mbk,006_7th,7z,21,58,252,294
2020,10,44,28,mbk,006_7th,7z,22,0,1,293
2020,10,44,28,mbk,004_5th,5a,8,42,7,35
2020,10,44,28,mbk,004_5th,5a,9,65,30,70
2020,10,44,28,mbk,004_5th,5a,10,269,228,111
2020,10,44,28,mbk,004_5th,5a,11,608,572,147
2020,10,44,28,mbk,004_5th,5a,12,1216,1351,12
2020,10,44,28,mbk,004_5th,5a,13,946,854,104
2020,10,44,28,mbk,004_5th,5a,14,590,568,126
2020,10,44,28,mbk,004_5th,5a,15,531,552,105
2020,10,44,28,mbk,004_5th,5a,16,525,532,98
2020,10,44,28,mbk,004_5th,5a,17,586,659,25
2020,10,44,28,mbk,004_5th,5a,18,690,737,-22
2020,10,44,28,mbk,004_5th,5a,19,571,637,-88
2020,10,44,28,mbk,004_5th,5a,20,163,257,-182
2020,10,44,28,mbk,004_5th,5a,21,26,71,-227
2020,10,44,28,mbk,004_5th,5b,8,47,52,-5
2020,10,44,28,mbk,004_5th,5b,9,108,81,22
2020,10,44,28,mbk,004_5th,5b,10,404,388,38
2020,10,44,28,mbk,004_5th,5b,11,588,586,40
2020,10,44,28,mbk,004_5th,5b,12,894,904,30
2020,10,44,28,mbk,004_5th,5b,13,900,926,4
2020,10,44,28,mbk,004_5th,5b,14,915,855,64
2020,10,44,28,mbk,004_5th,5b,15,834,837,61
2020,10,44,28,mbk,004_5th,5b,16,804,831,34
2020,10,44,28,mbk,004_5th,5b,17,935,1001,-32
2020,10,44,28,mbk,004_5th,5b,18,872,907,-67
2020,10,44,28,mbk,004_5th,5b,19,838,912,-141
2020,10,44,28,mbk,004_5th,5b,20,518,596,-219
2020,10,44,28,mbk,004_5th,5b,21,161,159,-217
2020,10,44,28,mbk,004_5th,5d,9,27,21,3
2020,10,44,28,mbk,004_5th,5d,10,95,84,14
2020,10,44,28,mbk,004_5th,5d,11,193,153,54
2020,10,44,28,mbk,004_5th,5d,12,235,204,85
2020,10,44,28,mbk,004_5th,5d,13,225,226,84
2020,10,44,28,mbk,004_5th,5d,14,182,180,86
2020,10,44,28,mbk,004_5th,5d,15,209,213,82
2020,10,44,28,mbk,004_5th,5d,16,321,298,105
2020,10,44,28,mbk,004_5th,5d,17,336,332,109
2020,10,44,28,mbk,004_5th,5d,18,342,330,121
2020,10,44,28,mbk,004_5th,5d,19,313,305,129
2020,10,44,28,mbk,004_5th,5d,20,237,201,165
2020,10,44,28,mbk,004_5th,5d,21,162,156,171
2020,10,44,28,mbk,004_5th,5d,8,4,7,-3
2020,10,44,28,mbk,004_5th,5c,8,58,45,13
2020,10,44,28,mbk,004_5th,5c,9,89,78,24
2020,10,44,28,mbk,004_5th,5c,10,281,227,78
2020,10,44,28,mbk,004_5th,5c,11,429,425,82
2020,10,44,28,mbk,004_5th,5c,12,572,565,89
2020,10,44,28,mbk,004_5th,5c,13,568,579,78
2020,10,44,28,mbk,004_5th,5c,14,549,554,73
2020,10,44,28,mbk,004_5th,5c,15,620,594,99
2020,10,44,28,mbk,004_5th,5c,16,645,616,128
2020,10,44,28,mbk,004_5th,5c,17,809,799,138
2020,10,44,28,mbk,004_5th,5c,18,796,737,197
2020,10,44,28,mbk,004_5th,5c,19,723,737,183
2020,10,44,28,mbk,004_5th,5c,20,466,513,136
2020,10,44,28,mbk,004_5th,5c,21,253,276,113
2020,10,44,28,mbk,007_8th,8z,9,107,69,151
2020,10,44,28,mbk,007_8th,8z,10,73,82,142
2020,10,44,28,mbk,007_8th,8z,11,75,81,136
2020,10,44,28,mbk,007_8th,8z,12,182,368,-50
2020,10,44,28,mbk,007_8th,8z,13,213,115,48
2020,10,44,28,mbk,007_8th,8z,14,90,115,23
2020,10,44,28,mbk,007_8th,8z,15,98,118,3
2020,10,44,28,mbk,007_8th,8z,16,88,123,-32
2020,10,44,28,mbk,007_8th,8z,17,86,198,-144
2020,10,44,28,mbk,007_8th,8z,18,93,191,-242
2020,10,44,28,mbk,007_8th,8z,19,45,100,-297
2020,10,44,28,mbk,007_8th,8z,20,29,56,-324
2020,10,44,28,mbk,007_8th,8z,21,47,49,-326
2020,10,44,28,mbk,007_8th,8z,8,166,53,113
2020,10,44,28,mbk,008_m,mz,8,18,23,-5
2020,10,44,28,mbk,008_m,mz,9,25,34,-14
2020,10,44,28,mbk,008_m,mz,10,34,28,-8
2020,10,44,28,mbk,008_m,mz,11,39,26,5
2020,10,44,28,mbk,008_m,mz,12,38,24,19
2020,10,44,28,mbk,008_m,mz,13,33,42,10
2020,10,44,28,mbk,008_m,mz,14,42,33,19
2020,10,44,28,mbk,008_m,mz,15,25,41,3
2020,10,44,28,mbk,008_m,mz,16,33,33,3
2020,10,44,28,mbk,008_m,mz,17,19,57,-35
2020,10,44,28,mbk,008_m,mz,18,15,26,-46
2020,10,44,28,mbk,008_m,mz,19,11,14,-49
2020,10,44,28,mbk,008_m,mz,20,13,12,-48
2020,10,44,28,mbk,008_m,mz,21,17,12,-43
2020,10,44,28,tower,000_tower,tower,8,271,173,98
2020,10,44,28,tower,000_tower,tower,9,288,183,203
2020,10,44,28,tower,000_tower,tower,10,176,148,231
2020,10,44,28,tower,000_tower,tower,11,109,121,219
2020,10,44,28,tower,000_tower,tower,12,294,321,192
2020,10,44,28,tower,000_tower,tower,13,398,308,282
2020,10,44,28,tower,000_tower,tower,14,192,173,301
2020,10,44,28,tower,000_tower,tower,15,102,102,301
2020,10,44,28,tower,000_tower,tower,16,83,105,279
2020,10,44,28,tower,000_tower,tower,17,166,204,241
2020,10,44,28,tower,000_tower,tower,18,149,221,169
2020,10,44,28,tower,000_tower,tower,19,61,143,87
2020,10,44,28,tower,000_tower,tower,20,57,76,68
2020,10,44,28,tower,000_tower,tower,21,14,41,41
2020,10,44,28,tower,000_tower,tower,22,0,0,41
2020,10,44,28,tokyu,000_tokyu,tokyu,8,40,44,-4
2020,10,44,28,tokyu,000_tokyu,tokyu,9,37,46,-13
2020,10,44,28,tokyu,000_tokyu,tokyu,10,336,289,34
2020,10,44,28,tokyu,000_tokyu,tokyu,11,872,843,63
2020,10,44,28,tokyu,000_tokyu,tokyu,12,1594,1459,198
2020,10,44,28,tokyu,000_tokyu,tokyu,13,1300,1264,234
2020,10,44,28,tokyu,000_tokyu,tokyu,14,907,903,238
2020,10,44,28,tokyu,000_tokyu,tokyu,15,964,969,233
2020,10,44,28,tokyu,000_tokyu,tokyu,16,1013,1036,210
2020,10,44,28,tokyu,000_tokyu,tokyu,17,1264,1265,209
2020,10,44,28,tokyu,000_tokyu,tokyu,18,1446,1478,177
2020,10,44,28,tokyu,000_tokyu,tokyu,19,989,1018,148
2020,10,44,28,tokyu,000_tokyu,tokyu,20,22,60,110
2020,10,44,28,tokyu,000_tokyu,tokyu,21,13,10,113
2020,10,44,28,alaart,001_alaart2nd,alaart2z,8,8,6,2
2020,10,44,28,alaart,001_alaart2nd,alaart2z,9,28,22,8
2020,10,44,28,alaart,001_alaart2nd,alaart2z,10,155,169,-6
2020,10,44,28,alaart,001_alaart2nd,alaart2z,11,188,227,-45
2020,10,44,28,alaart,001_alaart2nd,alaart2z,12,297,344,-92
2020,10,44,28,alaart,001_alaart2nd,alaart2z,13,244,318,-166
2020,10,44,28,alaart,001_alaart2nd,alaart2z,14,209,275,-232
2020,10,44,28,alaart,001_alaart2nd,alaart2z,15,263,326,-295
2020,10,44,28,alaart,001_alaart2nd,alaart2z,16,298,344,-341
2020,10,44,28,alaart,001_alaart2nd,alaart2z,17,291,344,-394
2020,10,44,28,alaart,001_alaart2nd,alaart2z,18,289,362,-467
2020,10,44,28,alaart,001_alaart2nd,alaart2z,19,161,224,-530
2020,10,44,28,alaart,001_alaart2nd,alaart2z,20,91,131,-570
2020,10,44,28,alaart,001_alaart2nd,alaart2z,21,4,4,-570
2020,10,44,28,alaart,002_alaart3rd,alaart3z,8,8,7,1
2020,10,44,28,alaart,002_alaart3rd,alaart3z,9,26,24,3
2020,10,44,28,alaart,002_alaart3rd,alaart3z,10,182,163,22
2020,10,44,28,alaart,002_alaart3rd,alaart3z,11,241,185,78
2020,10,44,28,alaart,002_alaart3rd,alaart3z,12,355,293,140
2020,10,44,28,alaart,002_alaart3rd,alaart3z,13,329,249,220
2020,10,44,28,alaart,002_alaart3rd,alaart3z,14,291,226,285
2020,10,44,28,alaart,002_alaart3rd,alaart3z,15,331,261,355
2020,10,44,28,alaart,002_alaart3rd,alaart3z,16,354,309,400
2020,10,44,28,alaart,002_alaart3rd,alaart3z,17,380,299,481
2020,10,44,28,alaart,002_alaart3rd,alaart3z,18,366,288,559
2020,10,44,28,alaart,002_alaart3rd,alaart3z,19,225,176,608
2020,10,44,28,alaart,002_alaart3rd,alaart3z,20,136,110,634
2020,10,44,28,alaart,002_alaart3rd,alaart3z,21,6,18,622
2020,10,44,29,mbk,001_2nd,2c,8,261,279,-18
2020,10,44,29,mbk,001_2nd,2c,9,345,361,-34
2020,10,44,29,mbk,001_2nd,2c,10,834,798,2
2020,10,44,29,mbk,001_2nd,2c,11,989,990,1
2020,10,44,29,mbk,001_2nd,2c,12,1386,1361,26
2020,10,44,29,mbk,001_2nd,2c,13,1377,1428,-25
2020,10,44,29,mbk,001_2nd,2c,14,1316,1281,10
2020,10,44,29,mbk,001_2nd,2c,15,1245,1262,-7
2020,10,44,29,mbk,001_2nd,2c,16,1329,1297,25
2020,10,44,29,mbk,001_2nd,2c,17,1306,1323,8
2020,10,44,29,mbk,001_2nd,2c,18,1297,1367,-62
2020,10,44,29,mbk,001_2nd,2c,19,1066,1109,-105
2020,10,44,29,mbk,001_2nd,2c,20,632,635,-108
2020,10,44,29,mbk,001_2nd,2c,21,192,164,-80
2020,10,44,29,mbk,001_2nd,2a,8,528,391,137
2020,10,44,29,mbk,001_2nd,2a,9,619,410,346
2020,10,44,29,mbk,001_2nd,2a,10,641,624,363
2020,10,44,29,mbk,001_2nd,2a,11,580,587,356
2020,10,44,29,mbk,001_2nd,2a,12,808,881,283
2020,10,44,29,mbk,001_2nd,2a,13,930,838,375
2020,10,44,29,mbk,001_2nd,2a,14,722,745,352
2020,10,44,29,mbk,001_2nd,2a,15,834,849,337
2020,10,44,29,mbk,001_2nd,2a,16,1098,1152,283
2020,10,44,29,mbk,001_2nd,2a,17,1219,1348,154
2020,10,44,29,mbk,001_2nd,2a,18,1226,1433,-53
2020,10,44,29,mbk,001_2nd,2a,19,963,1057,-147
2020,10,44,29,mbk,001_2nd,2a,20,627,691,-211
2020,10,44,29,mbk,001_2nd,2a,21,159,184,-236
2020,10,44,29,mbk,001_2nd,2d,9,30,18,19
2020,10,44,29,mbk,001_2nd,2d,10,284,277,26
2020,10,44,29,mbk,001_2nd,2d,11,310,305,31
2020,10,44,29,mbk,001_2nd,2d,12,378,378,31
2020,10,44,29,mbk,001_2nd,2d,13,403,381,53
2020,10,44,29,mbk,001_2nd,2d,14,313,315,51
2020,10,44,29,mbk,001_2nd,2d,15,417,403,65
2020,10,44,29,mbk,001_2nd,2d,16,400,408,57
2020,10,44,29,mbk,001_2nd,2d,17,394,390,61
2020,10,44,29,mbk,001_2nd,2d,18,321,323,59
2020,10,44,29,mbk,001_2nd,2d,19,378,383,54
2020,10,44,29,mbk,001_2nd,2d,20,268,261,61
2020,10,44,29,mbk,001_2nd,2d,21,26,30,57
2020,10,44,29,mbk,001_2nd,2d,8,13,6,7
2020,10,44,29,mbk,001_2nd,2b,8,510,305,205
2020,10,44,29,mbk,001_2nd,2b,9,574,314,465
2020,10,44,29,mbk,001_2nd,2b,10,1026,943,548
2020,10,44,29,mbk,001_2nd,2b,11,1887,1084,1351
2020,10,44,29,mbk,001_2nd,2b,12,1788,1579,1560
2020,10,44,29,mbk,001_2nd,2b,13,1711,2089,1182
2020,10,44,29,mbk,001_2nd,2b,14,1568,1762,988
2020,10,44,29,mbk,001_2nd,2b,15,1651,1743,896
2020,10,44,29,mbk,001_2nd,2b,16,1640,1724,812
2020,10,44,29,mbk,001_2nd,2b,17,1744,1553,1003
2020,10,44,29,mbk,001_2nd,2b,18,1955,1821,1137
2020,10,44,29,mbk,001_2nd,2b,19,1208,1617,728
2020,10,44,29,mbk,001_2nd,2b,20,616,1003,341
2020,10,44,29,mbk,001_2nd,2b,21,115,328,128
2020,10,44,29,mbk,000_g,gc,8,311,237,74
2020,10,44,29,mbk,000_g,gc,9,432,324,182
2020,10,44,29,mbk,000_g,gc,10,728,617,293
2020,10,44,29,mbk,000_g,gc,11,854,811,336
2020,10,44,29,mbk,000_g,gc,12,1165,1150,351
2020,10,44,29,mbk,000_g,gc,13,1144,1171,324
2020,10,44,29,mbk,000_g,gc,14,952,981,295
2020,10,44,29,mbk,000_g,gc,15,856,853,298
2020,10,44,29,mbk,000_g,gc,16,867,887,278
2020,10,44,29,mbk,000_g,gc,17,843,850,271
2020,10,44,29,mbk,000_g,gc,18,831,848,254
2020,10,44,29,mbk,000_g,gc,19,731,826,159
2020,10,44,29,mbk,000_g,gc,20,522,629,52
2020,10,44,29,mbk,000_g,gc,21,281,330,3
2020,10,44,29,mbk,000_g,gb,8,218,251,-33
2020,10,44,29,mbk,000_g,gb,9,296,325,-62
2020,10,44,29,mbk,000_g,gb,10,910,799,49
2020,10,44,29,mbk,000_g,gb,11,999,979,69
2020,10,44,29,mbk,000_g,gb,12,1575,1442,202
2020,10,44,29,mbk,000_g,gb,13,1433,1593,42
2020,10,44,29,mbk,000_g,gb,14,1369,1295,116
2020,10,44,29,mbk,000_g,gb,15,1221,1293,44
2020,10,44,29,mbk,000_g,gb,16,1293,1271,66
2020,10,44,29,mbk,000_g,gb,17,1111,1271,-94
2020,10,44,29,mbk,000_g,gb,18,1120,1261,-235
2020,10,44,29,mbk,000_g,gb,19,1074,1050,-211
2020,10,44,29,mbk,000_g,gb,20,727,741,-225
2020,10,44,29,mbk,000_g,gb,21,299,274,-200
2020,10,44,29,mbk,000_g,gd,8,342,280,62
2020,10,44,29,mbk,000_g,gd,9,404,312,154
2020,10,44,29,mbk,000_g,gd,10,500,421,233
2020,10,44,29,mbk,000_g,gd,11,570,500,303
2020,10,44,29,mbk,000_g,gd,12,729,610,422
2020,10,44,29,mbk,000_g,gd,13,727,668,481
2020,10,44,29,mbk,000_g,gd,14,636,546,571
2020,10,44,29,mbk,000_g,gd,15,565,506,630
2020,10,44,29,mbk,000_g,gd,16,624,558,696
2020,10,44,29,mbk,000_g,gd,17,640,563,773
2020,10,44,29,mbk,000_g,gd,18,627,567,833
2020,10,44,29,mbk,000_g,gd,19,475,450,858
2020,10,44,29,mbk,000_g,gd,20,431,393,896
2020,10,44,29,mbk,000_g,gd,21,150,152,894
2020,10,44,29,mbk,000_g,ga,8,303,286,17
2020,10,44,29,mbk,000_g,ga,9,357,310,64
2020,10,44,29,mbk,000_g,ga,10,449,382,131
2020,10,44,29,mbk,000_g,ga,11,415,390,156
2020,10,44,29,mbk,000_g,ga,12,810,809,157
2020,10,44,29,mbk,000_g,ga,13,915,891,181
2020,10,44,29,mbk,000_g,ga,14,579,545,215
2020,10,44,29,mbk,000_g,ga,15,657,620,252
2020,10,44,29,mbk,000_g,ga,16,475,529,198
2020,10,44,29,mbk,000_g,ga,17,552,536,214
2020,10,44,29,mbk,000_g,ga,18,581,599,196
2020,10,44,29,mbk,000_g,ga,19,426,465,157
2020,10,44,29,mbk,000_g,ga,20,212,273,96
2020,10,44,29,mbk,000_g,ga,21,66,89,73
2020,10,44,29,mbk,000_g,ga,22,0,0,73
2020,10,44,29,mbk,005_6th,6d,8,18,6,12
2020,10,44,29,mbk,005_6th,6d,9,33,19,26
2020,10,44,29,mbk,005_6th,6d,10,106,94,38
2020,10,44,29,mbk,005_6th,6d,11,149,164,23
2020,10,44,29,mbk,005_6th,6d,12,283,283,23
2020,10,44,29,mbk,005_6th,6d,13,237,210,50
2020,10,44,29,mbk,005_6th,6d,14,142,153,39
2020,10,44,29,mbk,005_6th,6d,15,115,127,27
2020,10,44,29,mbk,005_6th,6d,16,170,203,-6
2020,10,44,29,mbk,005_6th,6d,17,162,158,-2
2020,10,44,29,mbk,005_6th,6d,18,168,181,-15
2020,10,44,29,mbk,005_6th,6d,19,114,134,-35
