year,month,week,day,building,floor,zone,direction,area,count
2020,10,44,29,tokyu,000_tokyu,tokyu,entrance,ga,1021
2020,10,44,29,tokyu,000_tokyu,tokyu,entrance,ground,955
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,2a,1976
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,3a,1100
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,4a,1818
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,5a,2270
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,bts,2342
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,ga,1048
2020,10,44,29,tokyu,000_tokyu,tokyu,exit,ground,642
2020,10,44,29,tower,000_tower,tower,entrance,lift_tower_1,791
2020,10,44,29,tower,000_tower,tower,entrance,lift_tower_2,477
2020,10,44,29,tower,000_tower,tower,entrance,lift_tower_3,535
2020,10,44,29,tower,000_tower,tower,entrance,lift_tower_4,304
2020,10,44,29,tower,000_tower,tower,entrance,lift_tower_5,213
2020,10,44,29,tower,000_tower,tower,exit,lift_tower_1,833
2020,10,44,29,tower,000_tower,tower,exit,lift_tower_2,455
2020,10,44,29,tower,000_tower,tower,exit,lift_tower_3,534
2020,10,44,29,tower,000_tower,tower,exit,lift_tower_4,282
2020,10,44,29,tower,000_tower,tower,exit,lift_tower_5,157
2020,10,44,30,alaart,001_alaart2nd,alaart2z,entrance,alaart1z,1857
2020,10,44,30,alaart,001_alaart2nd,alaart2z,entrance,alaart3z,946
2020,10,44,30,alaart,001_alaart2nd,alaart2z,exit,alaart1z,1813
2020,10,44,30,alaart,001_alaart2nd,alaart2z,exit,alaart3z,1727
2020,10,44,30,alaart,002_alaart3rd,alaart3z,entrance,alaart,1798
2020,10,44,30,alaart,002_alaart3rd,alaart3z,entrance,alaart2z,1727
2020,10,44,30,alaart,002_alaart3rd,alaart3z,exit,alaart,1867
2020,10,44,30,alaart,002_alaart3rd,alaart3z,exit,alaart2z,946
2020,10,44,30,mbk,000_g,ga,entrance,gb,4607
2020,10,44,30,mbk,000_g,ga,entrance,ground,408
2020,10,44,30,mbk,000_g,ga,entrance,lift_tower_1,838
2020,10,44,30,mbk,000_g,ga,entrance,lift_tower_2,182
2020,10,44,30,mbk,000_g,ga,entrance,lift_tower_3,128
2020,10,44,30,mbk,000_g,ga,entrance,lift_tower_4,239
2020,10,44,30,mbk,000_g,ga,entrance,lift_tower_5,128
2020,10,44,30,mbk,000_g,ga,entrance,tokyu,1414
2020,10,44,30,mbk,000_g,ga,entrance,tower,258
2020,10,44,30,mbk,000_g,ga,exit,gb,4332
2020,10,44,30,mbk,000_g,ga,exit,ground,573
2020,10,44,30,mbk,000_g,ga,exit,lift_tower_1,853
2020,10,44,30,mbk,000_g,ga,exit,lift_tower_2,203
2020,10,44,30,mbk,000_g,ga,exit,lift_tower_3,185
2020,10,44,30,mbk,000_g,ga,exit,lift_tower_4,244
2020,10,44,30,mbk,000_g,ga,exit,lift_tower_5,169
2020,10,44,30,mbk,000_g,ga,exit,tokyu,1462
2020,10,44,30,mbk,000_g,ga,exit,tower,206
2020,10,44,30,mbk,000_g,gb,entrance,2b,3890
2020,10,44,30,mbk,000_g,gb,entrance,ga,4332
2020,10,44,30,mbk,000_g,gb,entrance,gc,4757
2020,10,44,30,mbk,000_g,gb,entrance,ground,707
2020,10,44,30,mbk,000_g,gb,entrance,lift_15,349
2020,10,44,30,mbk,000_g,gb,entrance,lift_16,386
2020,10,44,30,mbk,000_g,gb,entrance,lift_17,435
2020,10,44,30,mbk,000_g,gb,entrance,lift_18,456
2020,10,44,30,mbk,000_g,gb,entrance,lift_19,459
2020,10,44,30,mbk,000_g,gb,entrance,taxi,989
2020,10,44,30,mbk,000_g,gb,exit,2b,3780
2020,10,44,30,mbk,000_g,gb,exit,ga,4607
2020,10,44,30,mbk,000_g,gb,exit,gc,4307
2020,10,44,30,mbk,000_g,gb,exit,ground,961
2020,10,44,30,mbk,000_g,gb,exit,lift_15,431
2020,10,44,30,mbk,000_g,gb,exit,lift_16,553
2020,10,44,30,mbk,000_g,gb,exit,lift_17,497
2020,10,44,30,mbk,000_g,gb,exit,lift_18,416
2020,10,44,30,mbk,000_g,gb,exit,lift_19,452
2020,10,44,30,mbk,000_g,gb,exit,taxi,990
2020,10,44,30,mbk,000_g,gc,entrance,2c,1959
2020,10,44,30,mbk,000_g,gc,entrance,gb,4307
2020,10,44,30,mbk,000_g,gc,entrance,gd,3046
2020,10,44,30,mbk,000_g,gc,entrance,ground,512
2020,10,44,30,mbk,000_g,gc,entrance,lift_13,239
2020,10,44,30,mbk,000_g,gc,entrance,lift_14,282
2020,10,44,30,mbk,000_g,gc,entrance,parking,1165
2020,10,44,30,mbk,000_g,gc,entrance,service,1282
2020,10,44,30,mbk,000_g,gc,exit,2c,2050
2020,10,44,30,mbk,000_g,gc,exit,gb,4757
2020,10,44,30,mbk,000_g,gc,exit,gd,2536
2020,10,44,30,mbk,000_g,gc,exit,ground,725
2020,10,44,30,mbk,000_g,gc,exit,lift_13,308
2020,10,44,30,mbk,000_g,gc,exit,lift_14,373
2020,10,44,30,mbk,000_g,gc,exit,parking,885
2020,10,44,30,mbk,000_g,gc,exit,service,1243
2020,10,44,30,mbk,000_g,gd,entrance,gc,2536
2020,10,44,30,mbk,000_g,gd,entrance,ground,2168
2020,10,44,30,mbk,000_g,gd,entrance,hotel,953
2020,10,44,30,mbk,000_g,gd,entrance,lift_10,427
2020,10,44,30,mbk,000_g,gd,entrance,lift_11,469
2020,10,44,30,mbk,000_g,gd,entrance,lift_12,568
2020,10,44,30,mbk,000_g,gd,entrance,parking,1409
2020,10,44,30,mbk,000_g,gd,exit,gc,3046
2020,10,44,30,mbk,000_g,gd,exit,ground,929
2020,10,44,30,mbk,000_g,gd,exit,hotel,807
2020,10,44,30,mbk,000_g,gd,exit,lift_10,505
2020,10,44,30,mbk,000_g,gd,exit,lift_11,486
2020,10,44,30,mbk,000_g,gd,exit,lift_12,636
2020,10,44,30,mbk,000_g,gd,exit,parking,1318
2020,10,44,30,mbk,001_2nd,2a,entrance,2b,5927
2020,10,44,30,mbk,001_2nd,2a,entrance,bts,3310
2020,10,44,30,mbk,001_2nd,2a,entrance,lift_tower_1,0
2020,10,44,30,mbk,001_2nd,2a,entrance,lift_tower_2,177
2020,10,44,30,mbk,001_2nd,2a,entrance,lift_tower_3,334
2020,10,44,30,mbk,001_2nd,2a,entrance,lift_tower_4,8
2020,10,44,30,mbk,001_2nd,2a,entrance,lift_tower_5,0
2020,10,44,30,mbk,001_2nd,2a,entrance,tokyu,2166
2020,10,44,30,mbk,001_2nd,2a,exit,2b,5292
2020,10,44,30,mbk,001_2nd,2a,exit,bts,4296
2020,10,44,30,mbk,001_2nd,2a,exit,lift_tower_1,10
2020,10,44,30,mbk,001_2nd,2a,exit,lift_tower_2,159
2020,10,44,30,mbk,001_2nd,2a,exit,lift_tower_3,293
2020,10,44,30,mbk,001_2nd,2a,exit,lift_tower_4,10
2020,10,44,30,mbk,001_2nd,2a,exit,lift_tower_5,0
2020,10,44,30,mbk,001_2nd,2a,exit,tokyu,2040
2020,10,44,30,mbk,001_2nd,2b,entrance,2a,5292
2020,10,44,30,mbk,001_2nd,2b,entrance,2c,4028
2020,10,44,30,mbk,001_2nd,2b,entrance,3b,4106
2020,10,44,30,mbk,001_2nd,2b,entrance,gb,3780
2020,10,44,30,mbk,001_2nd,2b,entrance,lift_18,335
2020,10,44,30,mbk,001_2nd,2b,entrance,lift_19,340
2020,10,44,30,mbk,001_2nd,2b,entrance,parking,4095
2020,10,44,30,mbk,001_2nd,2b,exit,2a,5927
2020,10,44,30,mbk,001_2nd,2b,exit,2c,4093
2020,10,44,30,mbk,001_2nd,2b,exit,3b,2866
2020,10,44,30,mbk,001_2nd,2b,exit,gb,3890
2020,10,44,30,mbk,001_2nd,2b,exit,lift_18,288
2020,10,44,30,mbk,001_2nd,2b,exit,lift_19,315
2020,10,44,30,mbk,001_2nd,2b,exit,parking,3567
2020,10,44,30,mbk,001_2nd,2c,entrance,2b,4093
2020,10,44,30,mbk,001_2nd,2c,entrance,2d,2049
2020,10,44,30,mbk,001_2nd,2c,entrance,3b,9
2020,10,44,30,mbk,001_2nd,2c,entrance,3d,2215
2020,10,44,30,mbk,001_2nd,2c,entrance,alaart,3742
2020,10,44,30,mbk,001_2nd,2c,entrance,gc,2050
2020,10,44,30,mbk,001_2nd,2c,entrance,lift_13,211
2020,10,44,30,mbk,001_2nd,2c,entrance,lift_14,224
2020,10,44,30,mbk,001_2nd,2c,entrance,lift_15,563
2020,10,44,30,mbk,001_2nd,2c,entrance,lift_16,576
2020,10,44,30,mbk,001_2nd,2c,entrance,lift_17,317
2020,10,44,30,mbk,001_2nd,2c,entrance,parking,197
2020,10,44,30,mbk,001_2nd,2c,exit,2b,4028
2020,10,44,30,mbk,001_2nd,2c,exit,2d,1668
2020,10,44,30,mbk,001_2nd,2c,exit,3b,1894
2020,10,44,30,mbk,001_2nd,2c,exit,3d,1986
2020,10,44,30,mbk,001_2nd,2c,exit,alaart,2493
2020,10,44,30,mbk,001_2nd,2c,exit,gc,1959
2020,10,44,30,mbk,001_2nd,2c,exit,lift_13,172
2020,10,44,30,mbk,001_2nd,2c,exit,lift_14,157
2020,10,44,30,mbk,001_2nd,2c,exit,lift_15,613
2020,10,44,30,mbk,001_2nd,2c,exit,lift_16,510
2020,10,44,30,mbk,001_2nd,2c,exit,lift_17,323
2020,10,44,30,mbk,001_2nd,2c,exit,parking,579
2020,10,44,30,mbk,001_2nd,2d,entrance,2c,1668
2020,10,44,30,mbk,001_2nd,2d,entrance,3d,1018
2020,10,44,30,mbk,001_2nd,2d,entrance,alaart,657
2020,10,44,30,mbk,001_2nd,2d,entrance,hotel,77
2020,10,44,30,mbk,001_2nd,2d,entrance,lift_10,218
2020,10,44,30,mbk,001_2nd,2d,entrance,lift_11,272
2020,10,44,30,mbk,001_2nd,2d,entrance,lift_12,293
2020,10,44,30,mbk,001_2nd,2d,entrance,parking,419
2020,10,44,30,mbk,001_2nd,2d,exit,2c,2049
2020,10,44,30,mbk,001_2nd,2d,exit,3d,648
2020,10,44,30,mbk,001_2nd,2d,exit,alaart,668
2020,10,44,30,mbk,001_2nd,2d,exit,hotel,69
2020,10,44,30,mbk,001_2nd,2d,exit,lift_10,217
2020,10,44,30,mbk,001_2nd,2d,exit,lift_11,230
2020,10,44,30,mbk,001_2nd,2d,exit,lift_12,234
2020,10,44,30,mbk,001_2nd,2d,exit,parking,459
2020,10,44,30,mbk,002_3rd,3a,entrance,3b,4623
2020,10,44,30,mbk,002_3rd,3a,entrance,4a,1426
2020,10,44,30,mbk,002_3rd,3a,entrance,bts,2968
2020,10,44,30,mbk,002_3rd,3a,entrance,parking,10
2020,10,44,30,mbk,002_3rd,3a,entrance,tokyu,1284
2020,10,44,30,mbk,002_3rd,3a,exit,3b,4534
2020,10,44,30,mbk,002_3rd,3a,exit,4a,1028
2020,10,44,30,mbk,002_3rd,3a,exit,bts,3539
2020,10,44,30,mbk,002_3rd,3a,exit,parking,10
2020,10,44,30,mbk,002_3rd,3a,exit,tokyu,1443
2020,10,44,30,mbk,002_3rd,3b,entrance,2b,2866
2020,10,44,30,mbk,002_3rd,3b,entrance,2c,1894
2020,10,44,30,mbk,002_3rd,3b,entrance,3a,4534
2020,10,44,30,mbk,002_3rd,3b,entrance,3c,2708
2020,10,44,30,mbk,002_3rd,3b,entrance,4b,3897
2020,10,44,30,mbk,002_3rd,3b,entrance,4c,57
2020,10,44,30,mbk,002_3rd,3b,entrance,lift_18,181
2020,10,44,30,mbk,002_3rd,3b,entrance,lift_19,169
2020,10,44,30,mbk,002_3rd,3b,entrance,parking,1293
2020,10,44,30,mbk,002_3rd,3b,exit,2b,4106
2020,10,44,30,mbk,002_3rd,3b,exit,2c,9
2020,10,44,30,mbk,002_3rd,3b,exit,3a,4623
2020,10,44,30,mbk,002_3rd,3b,exit,3c,2910
2020,10,44,30,mbk,002_3rd,3b,exit,4b,3710
2020,10,44,30,mbk,002_3rd,3b,exit,4c,1415
2020,10,44,30,mbk,002_3rd,3b,exit,lift_18,213
2020,10,44,30,mbk,002_3rd,3b,exit,lift_19,242
2020,10,44,30,mbk,002_3rd,3b,exit,parking,1490
2020,10,44,30,mbk,002_3rd,3c,entrance,3b,2910
2020,10,44,30,mbk,002_3rd,3c,entrance,3d,3683
2020,10,44,30,mbk,002_3rd,3c,entrance,4c,1774
2020,10,44,30,mbk,002_3rd,3c,entrance,lift_13,105
2020,10,44,30,mbk,002_3rd,3c,entrance,lift_14,157
2020,10,44,30,mbk,002_3rd,3c,entrance,lift_15,202
2020,10,44,30,mbk,002_3rd,3c,entrance,lift_16,215
2020,10,44,30,mbk,002_3rd,3c,entrance,lift_17,177
2020,10,44,30,mbk,002_3rd,3c,entrance,parking,923
2020,10,44,30,mbk,002_3rd,3c,exit,3b,2708
2020,10,44,30,mbk,002_3rd,3c,exit,3d,4585
2020,10,44,30,mbk,002_3rd,3c,exit,4c,1369
2020,10,44,30,mbk,002_3rd,3c,exit,lift_13,157
2020,10,44,30,mbk,002_3rd,3c,exit,lift_14,134
2020,10,44,30,mbk,002_3rd,3c,exit,lift_15,214
2020,10,44,30,mbk,002_3rd,3c,exit,lift_16,200
2020,10,44,30,mbk,002_3rd,3c,exit,lift_17,213
2020,10,44,30,mbk,002_3rd,3c,exit,parking,951
2020,10,44,30,mbk,002_3rd,3d,entrance,2c,1986
2020,10,44,30,mbk,002_3rd,3d,entrance,2d,648
2020,10,44,30,mbk,002_3rd,3d,entrance,3c,4585
2020,10,44,30,mbk,002_3rd,3d,entrance,4d,1048
2020,10,44,30,mbk,002_3rd,3d,entrance,chula,1981
2020,10,44,30,mbk,002_3rd,3d,entrance,lift_10,176
2020,10,44,30,mbk,002_3rd,3d,entrance,lift_11,205
2020,10,44,30,mbk,002_3rd,3d,entrance,lift_12,197
2020,10,44,30,mbk,002_3rd,3d,entrance,parking,37
2020,10,44,30,mbk,002_3rd,3d,exit,2c,2215
2020,10,44,30,mbk,002_3rd,3d,exit,2d,1018
2020,10,44,30,mbk,002_3rd,3d,exit,3c,3683
2020,10,44,30,mbk,002_3rd,3d,exit,4d,1076
2020,10,44,30,mbk,002_3rd,3d,exit,chula,1921
2020,10,44,30,mbk,002_3rd,3d,exit,lift_10,242
2020,10,44,30,mbk,002_3rd,3d,exit,lift_11,241
2020,10,44,30,mbk,002_3rd,3d,exit,lift_12,239
2020,10,44,30,mbk,002_3rd,3d,exit,parking,25
2020,10,44,30,mbk,003_4th,4a,entrance,3a,1028
2020,10,44,30,mbk,003_4th,4a,entrance,4b,6474
2020,10,44,30,mbk,003_4th,4a,entrance,parking,12
2020,10,44,30,mbk,003_4th,4a,entrance,tokyu,2039
2020,10,44,30,mbk,003_4th,4a,exit,3a,1426
2020,10,44,30,mbk,003_4th,4a,exit,4b,6200
2020,10,44,30,mbk,003_4th,4a,exit,parking,17
2020,10,44,30,mbk,003_4th,4a,exit,tokyu,1769
2020,10,44,30,mbk,003_4th,4b,entrance,3b,3710
2020,10,44,30,mbk,003_4th,4b,entrance,4a,6200
2020,10,44,30,mbk,003_4th,4b,entrance,4c,5749
2020,10,44,30,mbk,003_4th,4b,entrance,5b,3846
2020,10,44,30,mbk,003_4th,4b,entrance,lift_18,220
2020,10,44,30,mbk,003_4th,4b,entrance,lift_19,220
2020,10,44,30,mbk,003_4th,4b,entrance,parking,723
2020,10,44,30,mbk,003_4th,4b,exit,3b,3897
2020,10,44,30,mbk,003_4th,4b,exit,4a,6474
2020,10,44,30,mbk,003_4th,4b,exit,4c,5554
2020,10,44,30,mbk,003_4th,4b,exit,5b,3053
2020,10,44,30,mbk,003_4th,4b,exit,lift_18,271
2020,10,44,30,mbk,003_4th,4b,exit,lift_19,268
2020,10,44,30,mbk,003_4th,4b,exit,parking,852
2020,10,44,30,mbk,003_4th,4c,entrance,3b,1415
2020,10,44,30,mbk,003_4th,4c,entrance,3c,1369
2020,10,44,30,mbk,003_4th,4c,entrance,4b,5554
2020,10,44,30,mbk,003_4th,4c,entrance,4d,5655
2020,10,44,30,mbk,003_4th,4c,entrance,5c,1568
2020,10,44,30,mbk,003_4th,4c,entrance,lift_13,195
2020,10,44,30,mbk,003_4th,4c,entrance,lift_14,201
2020,10,44,30,mbk,003_4th,4c,entrance,lift_15,254
2020,10,44,30,mbk,003_4th,4c,entrance,lift_16,301
2020,10,44,30,mbk,003_4th,4c,entrance,lift_17,234
2020,10,44,30,mbk,003_4th,4c,entrance,parking,1043
2020,10,44,30,mbk,003_4th,4c,exit,3b,57
2020,10,44,30,mbk,003_4th,4c,exit,3c,1774
2020,10,44,30,mbk,003_4th,4c,exit,4b,5749
2020,10,44,30,mbk,003_4th,4c,exit,4d,5634
2020,10,44,30,mbk,003_4th,4c,exit,5c,1483
2020,10,44,30,mbk,003_4th,4c,exit,lift_13,138
2020,10,44,30,mbk,003_4th,4c,exit,lift_14,159
2020,10,44,30,mbk,003_4th,4c,exit,lift_15,218
2020,10,44,30,mbk,003_4th,4c,exit,lift_16,224
2020,10,44,30,mbk,003_4th,4c,exit,lift_17,267
2020,10,44,30,mbk,003_4th,4c,exit,parking,1322
2020,10,44,30,mbk,003_4th,4d,entrance,3d,1076
2020,10,44,30,mbk,003_4th,4d,entrance,4c,5634
2020,10,44,30,mbk,003_4th,4d,entrance,5d,331
2020,10,44,30,mbk,003_4th,4d,entrance,lift_10,598
2020,10,44,30,mbk,003_4th,4d,entrance,lift_11,344
2020,10,44,30,mbk,003_4th,4d,entrance,lift_12,358
2020,10,44,30,mbk,003_4th,4d,entrance,parking,41
2020,10,44,30,mbk,003_4th,4d,exit,3d,1048
2020,10,44,30,mbk,003_4th,4d,exit,4c,5655
2020,10,44,30,mbk,003_4th,4d,exit,5d,430
2020,10,44,30,mbk,003_4th,4d,exit,lift_10,693
2020,10,44,30,mbk,003_4th,4d,exit,lift_11,440
2020,10,44,30,mbk,003_4th,4d,exit,lift_12,475
2020,10,44,30,mbk,003_4th,4d,exit,parking,43
2020,10,44,30,mbk,004_5th,5a,entrance,5b,1660
2020,10,44,30,mbk,004_5th,5a,entrance,6a,2658
2020,10,44,30,mbk,004_5th,5a,entrance,lift_tower_1,8
2020,10,44,30,mbk,004_5th,5a,entrance,lift_tower_2,129
2020,10,44,30,mbk,004_5th,5a,entrance,lift_tower_3,66
2020,10,44,30,mbk,004_5th,5a,entrance,lift_tower_4,35
2020,10,44,30,mbk,004_5th,5a,entrance,lift_tower_5,0
2020,10,44,30,mbk,004_5th,5a,entrance,tokyu,2539
2020,10,44,30,mbk,004_5th,5a,exit,5b,2043
2020,10,44,30,mbk,004_5th,5a,exit,6a,2547
2020,10,44,30,mbk,004_5th,5a,exit,lift_tower_1,9
2020,10,44,30,mbk,004_5th,5a,exit,lift_tower_2,93
2020,10,44,30,mbk,004_5th,5a,exit,lift_tower_3,76
2020,10,44,30,mbk,004_5th,5a,exit,lift_tower_4,22
2020,10,44,30,mbk,004_5th,5a,exit,lift_tower_5,0
2020,10,44,30,mbk,004_5th,5a,exit,tokyu,2654
2020,10,44,30,mbk,004_5th,5b,entrance,4b,3053
2020,10,44,30,mbk,004_5th,5b,entrance,5a,2043
2020,10,44,30,mbk,004_5th,5b,entrance,5c,1428
2020,10,44,30,mbk,004_5th,5b,entrance,6b,2684
2020,10,44,30,mbk,004_5th,5b,entrance,lift_18,128
2020,10,44,30,mbk,004_5th,5b,entrance,lift_19,179
2020,10,44,30,mbk,004_5th,5b,entrance,parking,491
2020,10,44,30,mbk,004_5th,5b,exit,4b,3846
2020,10,44,30,mbk,004_5th,5b,exit,5a,1660
2020,10,44,30,mbk,004_5th,5b,exit,5c,1304
2020,10,44,30,mbk,004_5th,5b,exit,6b,2311
2020,10,44,30,mbk,004_5th,5b,exit,lift_18,129
2020,10,44,30,mbk,004_5th,5b,exit,lift_19,154
2020,10,44,30,mbk,004_5th,5b,exit,parking,814
2020,10,44,30,mbk,004_5th,5c,entrance,4c,1483
2020,10,44,30,mbk,004_5th,5c,entrance,5b,1304
2020,10,44,30,mbk,004_5th,5c,entrance,5d,1116
2020,10,44,30,mbk,004_5th,5c,entrance,6c,1061
2020,10,44,30,mbk,004_5th,5c,entrance,lift_13,106
2020,10,44,30,mbk,004_5th,5c,entrance,lift_14,123
2020,10,44,30,mbk,004_5th,5c,entrance,lift_15,234
2020,10,44,30,mbk,004_5th,5c,entrance,lift_16,219
2020,10,44,30,mbk,004_5th,5c,entrance,lift_17,194
2020,10,44,30,mbk,004_5th,5c,entrance,parking,500
2020,10,44,30,mbk,004_5th,5c,exit,4c,1568
2020,10,44,30,mbk,004_5th,5c,exit,5b,1428
2020,10,44,30,mbk,004_5th,5c,exit,5d,1085
2020,10,44,30,mbk,004_5th,5c,exit,6c,1058
2020,10,44,30,mbk,004_5th,5c,exit,lift_13,107
2020,10,44,30,mbk,004_5th,5c,exit,lift_14,92
2020,10,44,30,mbk,004_5th,5c,exit,lift_15,176
2020,10,44,30,mbk,004_5th,5c,exit,lift_16,180
2020,10,44,30,mbk,004_5th,5c,exit,lift_17,170
2020,10,44,30,mbk,004_5th,5c,exit,parking,528
2020,10,44,30,mbk,004_5th,5d,entrance,4d,430
2020,10,44,30,mbk,004_5th,5d,entrance,5c,1085
2020,10,44,30,mbk,004_5th,5d,entrance,6d,302
2020,10,44,30,mbk,004_5th,5d,entrance,lift_10,174
2020,10,44,30,mbk,004_5th,5d,entrance,lift_11,125
2020,10,44,30,mbk,004_5th,5d,entrance,lift_12,160
2020,10,44,30,mbk,004_5th,5d,entrance,parking,263
2020,10,44,30,mbk,004_5th,5d,exit,4d,331
2020,10,44,30,mbk,004_5th,5d,exit,5c,1116
2020,10,44,30,mbk,004_5th,5d,exit,6d,303
2020,10,44,30,mbk,004_5th,5d,exit,lift_10,156
2020,10,44,30,mbk,004_5th,5d,exit,lift_11,131
2020,10,44,30,mbk,004_5th,5d,exit,lift_12,111
2020,10,44,30,mbk,004_5th,5d,exit,parking,293
2020,10,44,30,mbk,005_6th,6a,entrance,5a,2547
2020,10,44,30,mbk,005_6th,6a,entrance,6b,2786
2020,10,44,30,mbk,005_6th,6a,entrance,7z,1527
2020,10,44,30,mbk,005_6th,6a,entrance,parking,0
2020,10,44,30,mbk,005_6th,6a,exit,5a,2658
2020,10,44,30,mbk,005_6th,6a,exit,6b,2734
2020,10,44,30,mbk,005_6th,6a,exit,7z,1431
2020,10,44,30,mbk,005_6th,6a,exit,parking,0
2020,10,44,30,mbk,005_6th,6b,entrance,5b,2311
2020,10,44,30,mbk,005_6th,6b,entrance,6a,2734
2020,10,44,30,mbk,005_6th,6b,entrance,6c,2044
2020,10,44,30,mbk,005_6th,6b,entrance,7z,1853
2020,10,44,30,mbk,005_6th,6b,entrance,lift_18,323
2020,10,44,30,mbk,005_6th,6b,entrance,lift_19,384
2020,10,44,30,mbk,005_6th,6b,entrance,parking,671
2020,10,44,30,mbk,005_6th,6b,exit,5b,2684
2020,10,44,30,mbk,005_6th,6b,exit,6a,2786
2020,10,44,30,mbk,005_6th,6b,exit,6c,1469
2020,10,44,30,mbk,005_6th,6b,exit,7z,1982
2020,10,44,30,mbk,005_6th,6b,exit,lift_18,351
2020,10,44,30,mbk,005_6th,6b,exit,lift_19,348
2020,10,44,30,mbk,005_6th,6b,exit,parking,861
2020,10,44,30,mbk,005_6th,6c,entrance,5c,1058
2020,10,44,30,mbk,005_6th,6c,entrance,6b,1469
2020,10,44,30,mbk,005_6th,6c,entrance,6d,1013
2020,10,44,30,mbk,005_6th,6c,entrance,7z,906
2020,10,44,30,mbk,005_6th,6c,entrance,lift_13,174
2020,10,44,30,mbk,005_6th,6c,entrance,lift_14,200
2020,10,44,30,mbk,005_6th,6c,entrance,lift_15,253
2020,10,44,30,mbk,005_6th,6c,entrance,lift_16,564
2020,10,44,30,mbk,005_6th,6c,entrance,lift_17,522
2020,10,44,30,mbk,005_6th,6c,entrance,parking,1162
2020,10,44,30,mbk,005_6th,6c,exit,5c,1061
2020,10,44,30,mbk,005_6th,6c,exit,6b,2044
2020,10,44,30,mbk,005_6th,6c,exit,6d,828
2020,10,44,30,mbk,005_6th,6c,exit,7z,767
2020,10,44,30,mbk,005_6th,6c,exit,lift_13,153
2020,10,44,30,mbk,005_6th,6c,exit,lift_14,216
2020,10,44,30,mbk,005_6th,6c,exit,lift_15,293
2020,10,44,30,mbk,005_6th,6c,exit,lift_16,533
2020,10,44,30,mbk,005_6th,6c,exit,lift_17,461
2020,10,44,30,mbk,005_6th,6c,exit,parking,1217
2020,10,44,30,mbk,005_6th,6d,entrance,5d,303
2020,10,44,30,mbk,005_6th,6d,entrance,6c,828
2020,10,44,30,mbk,005_6th,6d,entrance,7z,408
2020,10,44,30,mbk,005_6th,6d,entrance,lift_10,274
2020,10,44,30,mbk,005_6th,6d,entrance,lift_11,209
2020,10,44,30,mbk,005_6th,6d,entrance,lift_12,222
2020,10,44,30,mbk,005_6th,6d,entrance,parking,14
2020,10,44,30,mbk,005_6th,6d,exit,5d,302
2020,10,44,30,mbk,005_6th,6d,exit,6c,1013
2020,10,44,30,mbk,005_6th,6d,exit,7z,344
2020,10,44,30,mbk,005_6th,6d,exit,lift_10,232
2020,10,44,30,mbk,005_6th,6d,exit,lift_11,161
2020,10,44,30,mbk,005_6th,6d,exit,lift_12,156
2020,10,44,30,mbk,005_6th,6d,exit,parking,8
2020,10,44,30,mbk,006_7th,7z,entrance,6a,1431
2020,10,44,30,mbk,006_7th,7z,entrance,6b,1982
2020,10,44,30,mbk,006_7th,7z,entrance,6c,767
2020,10,44,30,mbk,006_7th,7z,entrance,6d,344
2020,10,44,30,mbk,006_7th,7z,entrance,8z,1267
2020,10,44,30,mbk,006_7th,7z,entrance,lift_10,224
2020,10,44,30,mbk,006_7th,7z,entrance,lift_11,225
2020,10,44,30,mbk,006_7th,7z,entrance,lift_12,263
2020,10,44,30,mbk,006_7th,7z,entrance,lift_13,111
2020,10,44,30,mbk,006_7th,7z,entrance,lift_14,109
2020,10,44,30,mbk,006_7th,7z,entrance,lift_15,224
2020,10,44,30,mbk,006_7th,7z,entrance,lift_16,257
2020,10,44,30,mbk,006_7th,7z,entrance,lift_17,213
2020,10,44,30,mbk,006_7th,7z,entrance,lift_18,207
2020,10,44,30,mbk,006_7th,7z,entrance,lift_19,217
2020,10,44,30,mbk,006_7th,7z,exit,6a,1527
2020,10,44,30,mbk,006_7th,7z,exit,6b,1853
2020,10,44,30,mbk,006_7th,7z,exit,6c,906
2020,10,44,30,mbk,006_7th,7z,exit,6d,408
2020,10,44,30,mbk,006_7th,7z,exit,8z,671
2020,10,44,30,mbk,006_7th,7z,exit,lift_10,213
2020,10,44,30,mbk,006_7th,7z,exit,lift_11,202
2020,10,44,30,mbk,006_7th,7z,exit,lift_12,254
2020,10,44,30,mbk,006_7th,7z,exit,lift_13,106
2020,10,44,30,mbk,006_7th,7z,exit,lift_14,171
2020,10,44,30,mbk,006_7th,7z,exit,lift_15,195
2020,10,44,30,mbk,006_7th,7z,exit,lift_16,319
2020,10,44,30,mbk,006_7th,7z,exit,lift_17,155
2020,10,44,30,mbk,006_7th,7z,exit,lift_18,220
2020,10,44,30,mbk,006_7th,7z,exit,lift_19,217
2020,10,44,30,mbk,007_8th,8z,entrance,7z,671
2020,10,44,30,mbk,007_8th,8z,entrance,lift_10,136
2020,10,44,30,mbk,007_8th,8z,entrance,lift_11,26
2020,10,44,30,mbk,007_8th,8z,entrance,lift_12,1
2020,10,44,30,mbk,007_8th,8z,entrance,lift_14,0
2020,10,44,30,mbk,007_8th,8z,entrance,lift_15,200
